cmt_col,labels
Du học sinh Úc mà lại,0
Dm báo lá cải.. Nghĩ gì khi ở qn mà có hơn 30% hộ nghèo.. Lên google hỏi xem tỉnh nào kinh tế lớn nhất cả nước,0
Mai Đoàn mới nãy không thấy ai rep cmt vừa rep xong thấy quá tr người luôn 😅 4G như quẹt vậy á,0
My su,0
Muốn có 1 cô em trong bộ tộc cùng hợp tác để ra sản phẩm cạnh tranh cùng Tùng 🙂,0
gays lên nn,0
"@Ngoc Quynh Nhu Nguyen Nó góp ý thì có ngon vào thẳng Facebook Linda mà góp, đm góp trên đây cho cha mẹ nó đọc hả gì. Thứ ngu mà đéo biết nhận xét",2
Link đâu thằng kia,0
😮 Nghe lại vẫn ghiền.,0
From Mixi Long An chúc a và gia đình lễ Vui Vẻ,0
Chủ tịch công ty này đc,0
Có vẻ rất thuyết phục nha mn =)),0
"Nguyễn Vy Út Tuyền Việt Nam! 3 mấy ca trường học dc nghỉ, nhật 1 vùng đã 80 ca thì lại k thấy động tĩnh... bất hạnh =))",0
Tới quảng cáo coi cũng hay nữa quý dzị😌😌,0
"Loạn, loạn hết mẹ nó rồi. Con thắm bây giờ chuyển sang trình bày văn hoa lịch thiệp, thằng ngã cây thì đi làm thiết kế thời trang. Còn thằng đánh giầy mất con mẹ hút. Có phải tại giời mưa lâu quá không???",0
2022 ??????,0
Có ai dịch tiếng Đài Loan và gửi cho chính quyền Đài Loan không ?,0
Vì tương lai em không đeo khâu trang,0
chậm cái địt mẹ m,2
:v hổm vừa thấy bên comcom nói cái gì đó ý,0
Tao cầu mong sao ông bà cha mẹ con cái mày tích cực uống thứ nầy nhá,0
Lý do hôm qua G2 bị sấp mặt Và cũng là dự báo cho vòng 16 tuần sau🙃,0
13:22 cười muốn chết,0
Mũi chi sao ma méo vay,0
Ảnh ghép hú hồn cái lol còn nguyên 🤧🤧,1
Học vị của ông đến mức nào mà vào bình phẩm người khác thế,0
Không sao đâu các anh đã cố gắng hết sức rồi mà. Giao lưu học hỏi kinh nghiệm có vài pha highlight doạ cho bọn Thái sợ :))),0
chúc tộc trưởng. Sói và cà chị trang và em bé trong bụng nghỉ lễ vui vẻ luôn a,0
Sao ko làm nhạc vui vẻ tí à sao thấy mang tính chất cổ cậy,0
Luu Hai Long sợ thật a ơi,0
Tưởng những quả bầm dập đem cúng bác Hồ bác Giáp....,0
"Hoang Anh Tuấn ở Mỹ và các nước dân chủ Tây Âu ko có người tàn tật, trẻ em và người già (trên 65t) phải ra đường ăn xin đâu thím",0
Lý Thành Công phục cái máu lồn,1
Ba cát lạng,0
Lầy's Suspi's,0
Cánh hoa gì lạ l.o.n zị nè Nguyễn Mỹ Diễm,2
OK thầy iu,0
Đúng là Trung của thời trẻ trâu mà giờ Trung đã thành già trâu :))),0
Hòn Ngọc VIỄN Đông óc chó ạ :3,2
Ngầu quá thầy ơi,0
Ko bắt tai,0
Cứ phải chửi cho mới chịu im :))),1
Nguyễn Thị Luận Nam Định cũng vậy🙂,0
nhưng mà thua,0
1% sức mạnh của team,0
Bọn nó bán nước hết rồi. Chế độ độc tài độc đảng thì không 1 cơ chế nào có thể ngăn bọn chúng bán nước cả .,2
Em chào chị Ba!! Chị tốt bụng quá.lần đầu em xem clip này.rất vui đc biết chị..,0
Tiừ từ thôi các ban ới,0
Anh độ chửi con nhân vật ngu mọi người ạ . Trong khi anh ấy... mọi người hiểu ý tôi chứ,0
Võ Minh Hiếu gửi vid cho mik vs,0
a độ a có thẻ page cái ảnh nền pc a lên trang mấy em xin đc k,0
😍😍❤️,0
Thu Trần Hoài Thu,0
Hí vừa lên fan cứng😂😂😂,0
"đừng nghĩ các nc châu phi là nghèo nhé, chỉ 1 số nc có nạn đói thôi, 1 số nc vẫn xe hơi đầy đường :v",0
Hình như mẹ thiên nhiên tới tháng hơi trễ,0
Ah Lân thuốc Bố Trần Dân nha.,0
Nay Trần Dần mặc áo khác hẳn mọi ngày.có lẽ chuyển bị tiếp đón Corona nhập hồn đây..😁😁😁,0
Các bạn đừng chửi tớ nhưng có thể cho tớ hỏi bạn,0
"Lộ đề thi văn năm nay: ""Các em hãy nêu lên cảm nghĩ của mình về hình ảnh Vợ Chồng A Phủ đi cứu Đất Nước trên Chiếc Thuyền Ngoài Xa bị Sóng đánh chết lênh đênh trên sông Đà trôi dạt về sông Hương tức tưởi được Người Đàn Bà Làng Chài vớt lên đem chôn ở Rừng Xà Nu""",0
Thầy giáo mày fan Tào Tháo rồi,0
Lũ chó đói,1
"Riêng abe , thầy dập luôn",0
Các bạn đi cãi nhau với một cái nick ảo chỉ biết chửi bậy không lý lẽ làm gì vậy?,0
- Cùng tham gia chống covid-19 nha huhu,0
Nghe giọng lứng quá,1
Quỳnh Như duyệt này. 👍😊,0
"Phải chi dễ dàng thì bắt người ta trinh sát, Ngay trước mặt hàng ngày thì làm sao mà thấy được.",0
Chuồi vời cà lờ,0
Con mèo kêu meo meo,0
yêu là cùng nhau lên phường chứ không phải cùng nhau lên giường anh em nhỉ,0
Số đẹp😅,0
Nguoi giau kg ai an noi tho tuc vay dau,0
Năm nào cũng thế cứ bảo bỏ xong lại tập diễn ý. Dù mong năm nào cũng giữ Táo Quân nhưng mà cứ nthe mãi thành nhàm ko,0
Minh Tuân đẹp tria quá! yêu,0
Lol này cây vô đầu nó mới sợ :),1
Chúng ta không lấy gì đi ngoài những kỷ niệm đẹp bên anh em. Không sao cả anh ạ ❤ Chỉ là chúng ta về sớm với anh em thôi mà ^^ ae nhớ các anh quá r,0
Thuyết phục đấy,0
"Nhuận Nhi t thì lạ hơn t thấy chỗ lạ t càng dễ ỉa hay sao á, đi đâu cũng có cuccut :))",0
Xuống sắc quá sao ca sĩ như quỳnh yêu bác được!,0
hóng khoai á :3,0
Cảm ơn bạn đã cmt.,0
Ngã cây là sao.,0
Cực kì thuyết phục💚,0
Cao Quốc Minh gần nhà nè e :))),0
From MixiGaming With Love <3,0
Ngày nào  rảnh  đi  làm  bộ  răng  đi  bác  à còn  một  nữa  làm  thêm  đâu  có  bao  nhiêu tiền  đâu,0
Nhọc thực sự,0
Tướng fu thê :>,0
Trần Giang,0
Hài vcl,0
thầy làm e chảy máu rồi đền đi thây,0
Các ad ko quan trọng tiền bạc. Mỗi người 1 năm uống hàu là đủuuuu...ụ,0
Ai xin inb tôi đi,0
Vãi cả lồn,1
"Là ng tiếp xúc trực tiếp với BN 22 và 23, mong là khi phát hiện 22 và 23 dương tính thì bạn này cũng đã được cách ly,",0
Nguyễn Thanh xin link video bro ơi,0
@@!,0
Thiết nghi Sao anh ko để con chuột sang một cái bàn siêu to khổng lồ riêng để keo chuột cho nó thoải mái,0
Thiết nghĩ nên tháo bài này xuống đi ad ah . Có những lúc chửi cần phải có tư duy 1 chút nhé .,0
Oke a be,0
và người ta gọi đây là xứ thiên đường :v,0
Người đâu mà đẹp quá,0
Thầy cởi quần thịt luôn,1
Để ở đây và k nói gì thêm :)),0
"Giá xăng rẻ hơn vài ngàn đồng, thu nhập cá nhân thì thấp hơn vài ngàn đô, thiên đường XHCN",2
Ai quản lý hay sở hữu thì mới bán được :3 !,0
Dễ thương giữ trời 😍,0
Ok thay`,0
hahaha,0
Dương Lê haha để con ib nói sp nghe,0
Yến Linh uôn cụp tầng cao ạ,0
"Thật ra rất thích cái quần nhưng nay nó chật tiếc ko bỏ nên mặc tạo thành mẫu quần độc lạ , nhưng độc lạ đâu ko thấy chỉ thấy chỉ thấy lố",1
"Bọn trẻ giờ toàn ôn trong phòng điều hoà, đường sữa tận răng sao mà có mồ hôi được",0
bã nc thô nhưng vui mà lại có thật tình.thấy cảm giác dễ chịu.,0
hhaa,0
Ở nhà cho mát anh à =)),0
Chắc hít dạ hương xong lú cmnr,1
Cười :),0
Diễn biến phức tạp quá,0
Nho Lâm còn chưa có kq của mấy nv trong ĐMX nửa đó c. Rồi họp chung 40 người nữa. Con số này chưa dừng lại đc rồi 😭,0
Trần Tuấn Hiệp :) chị còn nhiều hơn em một năm xem Táo quân hok có ny,0
Khúc nào hot girl zaj :))),0
chot don chot don chot don chot don chot don chot don chot don chot don chot don,0
Quảng cáo cc,1
Gato gì?,0
"Cho e hoi, lam sao de liên lạc trực tiếp với chị minh hiếu vay ạ",0
Bú mạnh,1
Chưa xem đc tập nào:)) chỉ toàn xem mấy ảnh spoil:)),0
Tức nhiêng là tức nhiêng là không biếc,0
Già mà non =))),0
Tính số chẵn thôi cũng 2.177 tỷ/1km 😂😂 k biết công trình có rát vàng k nhể,0
Nghe rất đời hư ảo nhưng lại đưa em vào cơn mê :))),0
Âm Binh 🙂,1
Có rất nhiều Độ nhưng Độ Mixi của ae chỉ có 1 ❤️,0
Xa hoi tồi tệ,1
Huỳnh Ngân b ơi màu gì đó ạ? Nhìn màu tóc đẹp quá,0
SL,1
"Nguyễn Đình Hảo được bài hồng nhan trên 100tr view còn bài bp với sg chẳng lẽ k cần beat , jack nó kết hợp với hoaprox đéo nghe đc gì",2
Biết được ông Tuấn này lên kèo hay vđ anh em ak. Ai thua tha nợ lần thì cứ vào Tường cá nhân tham khảo kèo của ông này mà chơi.,0
":))) dân biết , dân làm , dân bàn , dân kiểm tra :))))))))",0
Yêu mẹ,0
Anh  chau chẹt voi nhe,0
Ngọc Diệp èn Yến Lương hình cánh hoa nhé các chị yêu,0
rất thuyết phục,0
Thới Ngọc Dương Sao thiếu hình của tụi em hê:)) tụi e dẫn đầu xu thế mà hâhha,0
Hay quá,0
"Những thằng nói đạo lí,thường sống như L^**",2
Hơi vô lí nhưng khá thuyết phục,0
Tuy hơi ác nhưng tử hình mới dừa lòng t ý thức như b***,1
Công nghệ Đức của nhà máy nước Sông Đuống đây :)) hoá ra là Đức Chung :)),2
Trần Phương Nguyên,0
Các anh chị khóa trc ơi cho em lịch live của Tộc trưởng với ạ,0
Chi oi dep qua,0
Khánh Ly cmt là phải để ngkhac thả tim,0
Trẻ trâu nhờ like,0
Tin vào đảng đi các con dời!,0
Quân Tử Trúc may mà kịp lưu lại bằng chứng,0
Khoa Ta chỉ cần nhung tiếp xúc bồn rửa tay bắn nước bọt là có khả năng,0
xịn xò như này k thầy 🤔,0
"Cháu chỉ thích bác ngày xưa phản động cơ, bác càng yêu nước thì không vui nữa 😔",0
càng ngày càng thích Quốc sư.Không biết 2022 Quốc sư có về VN không biết,0
Ai làm gì nó mà kén,0
Con linh cá lóc này hông cho ai được 1 đồng 1 cắt mà kiếm chuyện dứ chị minh hiếu chời!,0
Tấc nhiêng đệ nhất hoa ki trầng dầng là phải thế dòiii,0
Nguyễn Công Kiên mốt ko được kể chuyện cười nha em :3,0
Được quả áo khá chất thầy ơi,0
Fan cuồng cô minh hiếu,0
Linh vật của team :v,0
trong khi đó chủ tịch thủ đô đang trân tráo khư khư ôm lấy dòng sông Tô Lịch thơ mộng ! quyết bảo vệ nó khỏi bàn tay sạch sẽ của bọn Nhật Bổn tư bản ! Bắc Kỳ lạ lắm thay... người nam méo hiểu được !,2
12 con giáp không dóng còn nào🤔,1
Thật sự là thấy cô dễ thương lắm luôn 😍,0
Tướng fu thê :>,0
Đau đầu thật sự :)),0
Chi kim hat nhac che hay that,0
Thầy ngu như chó 🤥,2
Vì miếng cơm manh áo !,0
Tui cười xĩu luôn á trời. Bã cưng dễ sơk,0
Yêu cô ❤️❤️❤️❤️❤️❤️❤️❤️❤️,0
Hu hu nhìn mình cứ tưởng quên kéo khoá.hoá ra là kiểu quần như thế,0
Hồng Trần về không bị cách ly à🤣,0
Lên là lên luôn bạn ơi~~ :)),0
Chất chz đấy🧐,0
"bị tàu ""lạ"" bắn đó :v",0
Đậm chất dân chơi Cao Bằng luôn anh ơi,0
Xui quá trời xui,0
Cũng do tham mà thành ra thâm,0
Nghe có vẻ suzuki nhưng lại xe đạp,0
Và họ nói rằng đây chỉ là những con sâu nhỏ ..... :v,0
"Bố m bảo rồi , h nhục như chó chưa , đàn ông đàn ang để cmn lại đi cho chất , sợ lồn =))",2
Nguyễn Huy mua sớm có vẻ sáng suốt nhỉ 🙂,0
Cực kỳ thuyết phục :)))),0
Mắc qá fai làm sao?,0
giầu thế mà kg đi thẩm mỹ.  Cho nó xinh đi   để tiền Làm cái gì sấu như con quỷ,1
Cường Euro thì Táo Quân là thứ ko thể thay thế dc mà,0
Nguyễn Hà Trang đtrai vl mà kaka,0
Nhìn kiểu cô chân thật ghê nơi ♥️,0
Ba Gà MTP,0
Nhin chi đep hâp dân qua mui chi đep qua,0
Bạn có muốn tham gia khảo sát để nhận mã code giảm giá đi nhà ma 5D mới và hiện đại nhất VN lên đến 50% ngay tại khâm thiên ?,0
"Cho mình hỏi tập này thánh nào edit vậy ạ, coi cười rớt cả hàm kkkkkkk",0
nó vẫn cứ nghĩ hút thuốc trên xe là chuyện bình thường,0
Hồ Nguyễn Quốc Phú mấy thằng đầu buồi này rp làm mẹ gì thứ như nó ngoài đầy rp tới sáng chưa hết :)),2
"Thích cô bởi cái chân thật, thiệt tình. Cách nói chuyện đậm chất miền Tây.i lớp du chucamo",0
Spam,0
Hàng li mít tịt chỉ có ở Cao Bằng nhé các bạn,0
Cô mina dễ thương hơn ml của thầy 😀,0
Nghi vấn hối lộ nha,0
"Xã tắc mang dâng cho ác quỷ
Ham danh hám lợi hiến tổ tiên
Đê hèn như một lũ điên
Quốc dân ai oán động thiên lệ trần",0
Bị tạm giam,0
Mong đừng biến VN trở thành Ổ DỊCH!,0
Cấm những không cản,0
Ta nói muốn gớt nước mắt Khánh Vy,0
Hủ chào bạn,0
huhu,0
Hé nhô,0
Thầy phải thay cho petland mới hợp,0
"hãy tuyệt đối tin tưởng vào các cơ quan chức năng, hãy tin tưởng vào nghiệp vụ của các lãnh đạo, tuyệt đối tin tưởng vào đường lối sáng suốt của đảng! 3 triệu đâu đưa đây",0
Nhìn giống độ mixi nhưng thực ra là tùng xói,0
Ko thik thì biến ai mượn bấm vô koi ko thấy tựa ghi thánh liệu hả,0
chị Hiếu nói chuyện hay ghê,0
Mệt gkee ha,0
Rân chơi Cao Bằng:)),0
Facebook của bà này là j z men,0
Ui anh tôi ơi giờ anh đang đâu rồi. Buồn thực sự,0
đất nước chúng ta nghèo nhưng ko bao giờ hèn,0
"Thien Binh Trang \"" bạn lịch sự- admin lịch sự, b cục súc , - admin dí l vào mặt b luôn \"" =)))",1
Cái mặt nhìn nam tính ghê,0
đó là câu chuyện buồnnnn,0
Nguyễn Trọng Thái,0
Đm chứ biết làm gì,1
Bá đạo ợ,0
à há 🤣,0
"Đa số bố mẹ lao vào kiếm tiền bất chấp cả gian dối , tham nhũng thì con nó cũng bất chấp vì tiền. Thay bằng kiếm tiền xứng đáng và giành thời gian tình cảm cho con thì con nó cũng vì bố mẹ.... cha nào con lấy. Công bằng thôi chỉ là khôn dại đồng tiền loá mắt",2
From Cà Mau. With Love,0
"Thực dân pháp rất ác đè đầu cởi cổ thu trăm thư thuế, bây giờ dân tự nguyện đóng nghìn thứ thuế",1
thế mày nghĩ nó quan tâm đến việc mày vội hay ko vội à. ngu v k l :v,1
"mình có quyền thương lượng or nếu THP có nhả ý làm đúng luật thì đã hướng dẩn anh Minh tìm cách xác nhận đây có phải là sản phẩm cuản mình hay ko. cách làm này của THP có ý đồ là: nếu sau này có gặp chai nước có vấn đề thì khôn hồn tự tiu hủy nhé, chứ ý kiến í cò là chết với anh",0
Chúc kênh Panda mau đc 1M sub nha thầy,0
Fu thê,0
Nguyễn Xuân Bắc trend nhảm Vl,1
Tặng các bạn nữ 20/11 vv,0
😗💛,0
So dien thoai 01262978842 việt theo,0
"Thảo Đào Văn đã nói đúng lại còn nói to , ha ha ha",0
Abe chơi dơ,0
Hóng thầy 3 làm 1 số clip về pubg,0
Sơn Nguyễn xin video cái,0
Học sinh úc mà lại,0
Kỳ án,0
Học tập và làm theo...đến tẩu hỏa nhập ma luôn,1
dm ông can!,2
Trend chym bé,0
Thiếu cái mụn ruồi :V đây khôngg phải anh Độ taoo,0
phê con tê tê. ai có Video này k ạ?,0
QuânAnh dogy chứ,2
Khánh Phương mang theo câu hò điệu lý với dòng sông =]],0
......,0
Dj zuy nhat tai vn nghe nhac Dj mà k nhảy,0
Panda thai đã xem 👍,0
cute thực sự 🥰🥰,0
Khá xa so vs t ở nên khỏi lo :)),0
Con gái của thầy,0
Tốt nhất không nên du nhập vào Việt Nam chúng ta phải giữ lấy thuần phong mỹ tục 😌 tôi thiết nghĩ nên chế tạo ra vòng đeo cho cái bọn không chửi bậy mà nhân cách sống như lon ý,1
Sống chậm thôi các pro:)),0
Youtube của cô nha mấy đứa mấy đứa yêu cô ủng hộ cô nhé,0
Được anh ưi:)),0
:)) gương mẫu chứ a,0
Độ Hulk !🤣😂,0
Chưa thấy nấu cao là được rồi,0
T.Nguyệt Ng đấy 🙂 chỉ cod đi qua thoii nhé,0
Đẹp trai tài năng tư duy đỉnh cao tố chất lãnh đạo và nhiều phẩm chất quý khác là những gì mà .....levi đều có chứ ko phải là như ai kia.,0
"Lần này nhìn cô ấy, rất bùn.",0
@Phu Nguyen bạn ng miền tây hả,0
Loại này tử hình luôn cách ly làm gì cho tốn mỳ tôm 😁,2
Nhờ ơn chị Nhung cả nước hoang mang =.=,2
AE THẤY HAY THÌ CHO MÌNH XIN 1 ĐĂNG KÝ VỚI Ạ,0
Cái tên nó lên tất cả rồi :D,0
Đơm luôn .cà khịa sela à,0
Hầu như các ca nhiễm bệnh toàn đi từ nước ngoài về nhỉ ??? Lúc mọi người về có nghĩ đến an toàn của bản thân cũng như mọi người ko nhỉ?? Hay não bị vi rút ăn hết cmnr,2
đhs tao bị ban khỏi group không sợ chó -_-,0
Sẽ cố gắng thích nghi,0
Lê Nhân Trí Tín Lầy ghê con .,0
Địt mẹ mày thằng ngu lồn,2
Chúc ông Trần Dần luôn khỏe mạnh để nói chuyện cho bà con nghe ....,0
Đúng là giang hồ vui 🙂,0
Hào Nguyễn xin vid với,0
Mãi yêu cô Minh Hiếu 💛,0
"Bìnhh Tây's vậy mày nói hs là mấy đứa ko có trình độ ko biết nghe nhạc à , ko lẽ hs nào cũng trẻ trâu cũng ngu dốt DẸP CÁI THỐI GOM ĐŨA CẢ NẮM ĐI",0
Để em mặc quần xong đi mua đồ mới liền nè thầy,0
chốt này thông mới đã nè,0
Trung như con CHÓ,2
Vc tội anh tôi vl :))))),0
"Sao lai so sanh khap khieng nhu vay duok, song đen chung nay tuoi roi ma đua nhung chuyen khac nhau ra so sanh, dung that la điên rồ. Hãy xem lại lời nói của mình đi. Ai cung co trach nhiêm nhug có ai dũng cảm đung ra như phan Anh ko. Nói như k có não",0
"Bé Châu đm dân chơi nhìn phát biết luônnn, bắt chước trend, nó ở cái tầm hihi",0
cút luôn hộ cái:)),1
Chính mồm lão Dũng hứa ko chống đc tham nhũng sẽ từ chức,0
Dũng tao nhớ hồi nhỏ còn gội đầu dạ hương cơ chứ đâu như bây h,0
Cười muốn chết luôn :))) ai lớp du chu cà mo Cô Hiếu 🤩🤩🥰,0
Con sam thì khi cầm vào đuôi sẽ có 3 góc cạnh,0
phân biệt ?,0
Có thể cãi nhau nhưng điều t ghét nhất là chia tay ...,0
Bành bướm leo rankkk,0
Sao mình chưa được nghỉ học nhỉ,0
Học anh ba có mà chớt :3,0
Tiến lên,0
Từ nay anh em ko được gọi bà gà nữa nhé kêu ba pro nhé =)),0
Xin link dạo hả abe,0
"Cứ mỗi khi ngủ dậy là tất cả mọi thứ lộn xộn lên, sắp xếp chật vật tạm ổn rồi ngủ qua 1 đêm là tan nát",0
không giải trí như anh Độ đây nữa!,0
chắc tính ăn vạ,0
"Bóng đá thôi mà, có gì quan trọng đâu, thắng hay thua trận banh có ảnh hưởng gì đến vị thế Quốc gia đâu, cuồng thì để họ cuồng.",0
Cao Huy toang ông giáo rồi,0
Đừng so sánh 2 thầy ngu,2
Bởi dừa lờ t lắm cho chừa cái tật chơi dọng cha dọng mẹ rồi bị chặt :)))))),1
Làm đéo j có vụ đó. Địt mẹ ăn hết rùi chả lại vậy là song ak,1
"Chị rất ái mộ em. Mình Hiếu rất dể thương, xinh đẹp thật thà chất phát của người Miền Nam, chúc em có sức khỏe và bình an MinhHieu❤️",0
Cái đù má ság ra mò cl j mà vào đc cái page loằn này hay vl thế nhỉ . Toàn mấy đkm tháh rãh cmn hág . Xin lỗi e hơi thiếu lịch sự tí. E xin xin phép dí buồi vào mặt Ad nhé. Page hay vl :)))))))),2
Nhìn mặt con chó này biết ngu rồi,2
:)) k cho Tùng xem mèo Tom thì cho xem chuột Jerry đi,0
Nhìn anh độ nứng vl :))) quay sang quang tắt nứng,0
Cho ba vàng ngọc ơi hoàng cảnh em đang gặp khó khăn cho giúp em tì lòng hån tâm em man ơn suốt đời chúc chị sức khỏe tốt 0794975372,0
Duy Linh có thể bệnh nhân ho vào thiết bị điện tử xong cô này sờ tay vào. xong lại đưa tay lên mắt mũi miệng.,0
Thầy thế này à 😂,0
Đào Mạnh An đọc hết bài viết chưa bn,0
Gà Nguyên Con,0
Chào abe nhận lì xì nè,0
Đúng  đẹp,0
Chán luôn các bạn ạ 🙂,0
tự tử bằng quần treo lên ...cửa sổ còn được nữa là ! nơi tạm giam của can vn nó ma mị kinh dị lắm !,0
Theo dõi FB chị nhé các em: ❤,0
ua roi cai nut xac nhan dau,0
Lưu ý nữa nè,0
Không phải cha mẹ bé mà đau lòng quá . Cộng đồng mạng hãy theo sát để vụ này ko bị chìm xuồng cho đến khi tên súc vật này vô tù,2
Th bạn đừng đạo đức giả nữa . Gà lợn vịt trâu dê ăn hết mà nhắc đến chó thì lại dựng lông lên🐧 . Bản thân mình kh thích thịt chó nhưng cungz đâu bắt và cấm ng khác ăn thịt chó đc,2
lũ này chết đi cho đỡ chật đất,2
Nóng vầy mà cứ phải ôm ông già . Mệt mỏi vaiz ... Sói said :😂😂😂,0
Thầy coi clip của vodka Quang đi thầy,0
"Kg nói c kg bt e giới tính thứ ba, e quá tuyệt vời,,,rất đẹp...",0
Nguyễn Thanh xin video bạn ưii,0
Cô hiếu trang điểm đẹp lắm,0
tucccc,0
Thanh Xuân Sơn Thi Gia Luật Mỹ Dinh haha,0
Ở vn nó khôg phải hình cánh hoa m ơi Lê Văn Lâm,0
Thắm ơi nếu đọc được dòng này thì mau trở lại. Bán page thì bán sao ẩn dật k đăng bên Nhuyễn Thị Tươi Thắm ??,0
Abe mua áo như này là chet con di me sela rồi =)),2
Con này nó chửi cho đã rồi lên khóc lóc xin lỗi sao như bánh tráng mặt lật dữ vậy ta,2
Sau ngày nào cũg tăg hết z hoag mag tột độ😬😬😬,0
#ERROR!,0
Tưởng nhầm kênh nhưng đến pha cuối thì chắc là abe rồi,0
cây viết đẹp á chị,0
"Muốn có 1 MV dc công chúng hưởng ứng, thường xuyên dùng thì tui thấy bài này ko dc dùng rộng rãi cho lắm. Nhạc nghe hay nhưng lời ko bắt tai để nghe nhiều và hát theo . Lời lần này hơi cao, ko có sức hút, ko dùng đại trà cho mọi ng hát theo dc. MV mới lần này ổn chứ ko phải là hấp dẫn đến kiểu gì",0
"Tao là trò đùa của chúng mày đấy à, a Chiếp said",0
Sếp ngta ko bg lm t thất vọng Oanh Nguyen,0
Cà khịa :)),0
Phú Nguyễn chuyện sao vậy,0
Con nay no khung con hon con linh ca loc nua,2
:)))))) haha,0
idol của bạn đây,0
Như con bóng dạ.:)),0
vs e abe chỉ đẹp gái thôi,0
Hoàng Xuân cẩn thận c ơi. Tốt nhất đừng ăn cho chắc,0
nói miệng chứ thèn TQ thân vs Lào lắm,0
Du ma nhin cai mat  gian va co,1
Huy Dương,0
Mẹ minh hiếu muôn năm,0
vv,0
Nguyễn Đức Cường :)),0
Không có thể tha thứ được không có chấp nhận được,0
"Nhật theo TBCN thì bị nhồi sọ tư tưởng Phát xít ( may mà Phát xít là đứa con của TBCN sinh sản ra chứ ko phải XHCN :3 ), Nhật ăn 2 trái bom nguyên tử của Mỹ thì yêu thương sao được lúc bấy giờ! Ném trái lựu chết 2 3 thằng Mỹ bị tố là khủng bố. Mỹ ném 2",0
abe kiếm tiền nuôi bò viên,0
Hình ảnh các bạn trong nhóm đùa giỡn với cô gái sau khi được thả,0
Bé ba buồn :)),0
Mỹ Hạnh mua quanh năm ngán r tết xả hơi hả dì cđ 🤣,0
Đôi môi này chỉ ăn cơm với thịt,0
Tịch An cùng quan điểm,0
Cô chuyển giới năm mình sinh luôn,0
Cô nói chuyện cười muốn banh bộ đồ lòng dậy đó 😂😂😂,0
Vì sữa ở VN quá mắc !,0
Hoàng Xuân Tâm chất hahaa,0
Fpt said : là vì m diễn viên chính nên a diss mạng m ^^,0
Phải hk z sạo z,0
Gam k đc top8 bh top 16 nào mới xoá kênh?,0
Khongggg,0
Abe sonic :v,0
Thom Huỳnh tham khảo đi 🤘🤘🤘,0
Độ học giỏi :)),0
Ăn xong đừng làm bọn em sợ :v,0
Có ai thấy mắt bà này bên to bên nhỏ ko ta 🤨🤨,0
Producer làm quả beat hay nhưng không hợp với màu nhạc của Jack lắm.,0
Như 2 giọt nước =)),0
thuong chi Minh Hieu qua. Ai thich giong mik thi likeeeeeeeeeeee cho minh di,0
Hồ Sỹ Hải nó ở cái tầm khác....thật sự cái điệu nhạc nghe mãi k chán..thề lun,0
Hán hoá từ từ,0
"Cháu chúc ông Dần sức khoẻ dồi dào, tai qua dịch khỏi ạ",0
Anh bo đan trường với cả tăng thanh hà 😅,0
Lê Văn Quật bọn mình đều chờ thầy thực hiện,0
:'( nhậu của ae mình 1 bữa tầm 500-1triệu . . nhậu của các ông ý 1 bữa 50-100triệu :'( .,0
Ây long bùi => lông buồi,1
Óc chó. Ngu do luyện tập hay bẩm sinh. Cái loại ăn cức lựa cục bự nói chuyện ngu đek tả nỗi. 500tr của riêng phan anh đọc đek thông rồi chu mõm lên sủa,1
tội cho má nó...nghe nó nói vầy đau l... phải biết !,2
Hiếu Lê trend thực trong sáng,0
Hay đó phè,0
cap' 3 thay co duoi? dai hoc mua thi` thua` qua :)),0
"Bi Vũ tháng sắm lần, tết cũng như ngày thường hihi",0
"Sau những pha bê đê rồi bị bắt nạt,.... thì đây là lần đầu tiên thấy a độ đẹp trai cool ngầu vậy :))",0
"“Nguyên nhân cá chết nhanh bất thường trên diện rộng có thể do độc tố có độc lực mạnh như sinh học, hóa học hoặc các yếu tố khác”- thông báo của Bộ NN&PTNT cho biết.",0
Hoàng Yến đừng đăng kiểu này bro ơi,0
Sam nướng mỡ hành ♡♡♡♡,0
Vẫn k quên quảng cáo mixi food cho vợ :v,0
Nguyễn Thuận k hay thì bảo k hay? Căng clgb,2
Cô này là gia sư của tao nè,0
sao mỗi bên có 3 4 chục người thôi nhỉ. đọc shonan junai gumi thấy bọn học sinh chúng nó còn đến cả trăm thằng :v,0
Nguyên 1 xô luôn nhé :D,0
cực kì thuyết phục abe 😄😄,0
Thang quan ngồi cười đằng sau thấy ghét. Tổ cha nó.,2
Anh bom cay lắm đây :)),0
Cái dm dm dm,1
Để khi nào đói ra nhìn cái cổng sẽ no mà k cần ăn,0
Chương Đình Ias xin vid bạn,0
"Kéo khoá sợ ""ngột ngạt""",1
Abe phải ghép vào con gà mới chuẩn =)),0
Gắt vãi đái ra nhé. Cô giáo mà nt à 😆😆😂,2
"""a ơi , e tỏ tình vs crush và crush bảo biết là e thích cô ấy nhưng cô ấy chưa nghĩ đến chuyện này ,tức là chưa nghĩ đến chuyện yêu đương, vậy e phải làm sao đây a, có nên đợi hay không ? "" hi vọng a làm video về câu hỏi này để e còn share đến cô ấy , e cảm ơn a , a độ idol ♥",0
chuẩn ad :v,0
Tuyên truyền sao hiệu quả bằng mấy cái băng rôn giăng kín lối ở xứ thiên đường kaka. CA còn uống rượu lái xe rồi gây tai nạn làm gương nửa kia,2
